7391640663,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-northwest-north/7391640663.html,"$6,800",4,,49.377500,-123.086200,25,,,"This FIRST CLASS CONTEMPORARY home is injected with INNOVATION AND CREATIVE design combining drama, functionality and tranquility to achieve an URBAN OASIS. This exqui site HOME includes 3000 sq.ft. of living space over 3 levels including an AMAZING OPEN CONCEPT MAIN FLOOR with INCREDIBLE VIEWS OF DOWNTOWN VANCOUVER, LIONS GATE BRIDGE AND THE OCEAN. The incredible kitchen anchors the room creating the ULTIMATE entertainer's dream. Downstairs rent to another young family now.
4 bedroom
4 bathroom
credit check required, pls text Lawrence Tang \PREC at show contact info .",2021-10-08T23:44:06-0700,2021-10-15T16:20:13-0700,,,2021-10-17T17:33:31.935Z
7388824935,https://vancouver.craigslist.org/rds/apa/d/surrey-northeast-bedroom-15-bath/7388824935.html,"$2,500",3,1400,49.170700,-122.732600,25,,,"3 bedroom rancher 1.5 bathroom + office on private 1 acre Clayton Hill park like property.
Close to school, shopping, public transportation.
Available Nov 1st, or 15th. Approved pets Okay.
2500.00 per month + utilities.
Will remove ad when rented.
Thank you.",2021-10-02T20:08:00-0700,2021-10-16T16:17:45-0700,,,2021-10-17T17:33:33.403Z
7392676732,https://vancouver.craigslist.org/rds/apa/d/delta-one-bedroom-den/7392676732.html,"$1,650",1,727,49.139355,-122.890556,5,120 Street near 75A Ave,,"Spacious one bedroom with walk-in closet. A den (9'x10') can be used as a second bedroom. A computer space by the entrance is good for your home office set up. Stainless steel appliances, granite countertop and generous cabinet space provide a good cooking facility. In-suite washer/dryer. Large balcony allows you to enjoy leisure refreshment after busy work. Amenity and gym provide facilities for physical exercise. Locker and one underground parking space is available. It is a well managed building located in an extremely convenient location where shopping, restaurants, parks, bus loop, cinema are just steps away. Looking for working professionals with no pets, no pots and no smoke. 12 months lease with availability November 1. $1,650 per month, hydro and internet on your expenses. Half month security deposit and tenant insurance required.
Rent and reference check will be conducted. Please email or text show contact info for viewing. Please follow COVID19 safety measure to wear mask and gloves and exercise physical distancing.",2021-10-11T10:59:11-0700,2021-10-13T21:29:51-0700,,,2021-10-17T17:33:34.885Z
7393856064,https://vancouver.craigslist.org/van/apa/d/vancouver-beautiful-bright-bed-den/7393856064.html,"$1,850",1,552,49.247503,-123.076315,5,4028 near Knight Street,,"306 – 4028 Knight Street Rental Package

Address: 306 – 4028 Knight Street Vancouver, BC V6N 5Y8

Welcome to King Edward Village: Well-laid out 1 bed plus den condo – this home is quiet and bright! The efficient floor plan combined with large windows and 9 ft ceilings makes the home spacious and comfortable. The generous sized den can be used as additional storage or a home office. This beautiful home has been well kept and in amazing condition. Enjoy living in a solid concrete building with a proactive strata, a well-equipped gym, bike storage, and party room. Excellent neighbourhood, with high walk score, walking distance to many amenities and quick car ride to anywhere in Vancouver. You are steps from shops, the public library, banks, cafes and restaurants. There's a direct transit to Downtown, Burnaby, UBC, Vancouver West, Richmond! A pet would be considered upon approval with a pet deposit. Includes 1 Parking & 1 Storage locker. This unit will not last!

Please email me with a description of yourself, who would be living in the suite and if you do/do not have pets etc. Priority will be given to those who provide a detailed description and complete a Residential Tenancy Application with referrals/credit check.

In person showings will commence on October 29 and October 30.

Size: 552 sqft⠀
Building Type: Condominium⠀
Year: 2008
Strata Manage: Yes⠀
Furnished: No⠀
Bedrooms: 1
Bathrooms: 1
Den: 1
Patio: 1 large patio
Floor: 3rd
Parking: 1
Storage: 1
Utilities: Tenant is responsible for all other utilities such as Electricity, Internet, etc.⠀
Pet: Yes – upon approval
Smoking: No⠀
Sublease & Subletting: No⠀

Living Room: 12’ x 10’ 4”
Kitchen: 8’6” x 7”6’
Dining Room: 9’4” x 6’8”
Den: 6” x 4”
Master Bedroom: 10’5” x 9’7”
⠀
Overview:⠀
- Secure building with key fob entry⠀
- In-suite laundry, front loading washer, and dryer⠀
- Dishwasher⠀
- Stove⠀
- Oven⠀
- Microwave⠀
⠀
Amenities:⠀
- Elevator⠀
- Gym⠀
- Recreation Room⠀
⠀
Nearby Transit: Bus & Skytrain
⠀
Nearby Groceries/Shops/Restaurants/Schools: Available
⠀
Term: 1 year lease⠀
⠀
Available: ASAP⠀
⠀
Professionally Managed.
⠀
**The tenant needs to get tenant insurance⠀
***The tenant is responsible to pay for Strata move-in or move-out fee.⠀
⠀
Disclaimer:⠀
While every effort has been made to provide current and accurate information presented on the listing, the information is not guaranteed. The rental status, rental rate, availability date and property features are all subject to change at any time.",2021-10-13T21:29:56-0700,,,,2021-10-17T17:33:36.367Z
7385435227,https://vancouver.craigslist.org/van/apa/d/vancouver-the-private-residences-of/7385435227.html,"$4,550",1,1085,49.286600,-123.115800,25,,,"Address: The Private Residences of Hotel Georgia (667 Howe st)
Floor: 16th
Bedroom: 1 + den
Bathroom: 2
Sqft: 1085
Parking: 1
Lease term: 1 year
Move-in fee: No

Property features:
Hardwood flooring
Fire place
Private patio
Central A/C
Gas stove & oven
24/7 Concierge

Amenities:
SALTWATER LUXURY INDOOR POOL
Gym room
Yoga studio
Spa
Bike room

The Private Residences of Hotel Georgia is the most central location in the heart of Downtown. One of the luxurious and exclusive skycrapers Downtown.

Minutes away from Pacific Centre, Holt Renfrew, Skytrain and everything else. At your doorstep you have award winning restaurants such as Hawksworth and the Refections Lounge......

Access to all Hotel Georgia's superb amenities! SALTWATER LUXURY INSIDE POOL, amazing gym, yoga studio, Senses spa access, some of the country's best restaurants and lounges right at your door steps (Hawksworth, Reflections, Prohibition)

Spectacular views for this 1 bed plus den & 2 bath suite. Extraordinary hotel amenities and services, valet services, 24/7 concierge, and much more. Price includes 1 parking

Please Email or Text to book a viewing. show contact info",2021-09-25T11:21:36-0700,2021-10-13T21:28:53-0700,,,2021-10-17T17:33:37.855Z
7392306382,https://vancouver.craigslist.org/bnc/apa/d/burnaby-highgate-cozy-condo-1bed-den/7392306382.html,"$2,100",2,740,49.227200,-122.957400,25,,,"Address: 7088 Salisbury Avenue
Floor: 8th
Bedroom: 1 + Den
Bathroom: 1
Sqft: 740
Parking: 1
Storage: 1
Lease term: 1 year
Property Type: Partly furniture
Pet: smell pet

This Beautiful 1 + Den(second bedroom) 740sqft condo, shopping center right at your door step. Walking distance to Skytrain, school, Byrne Creek Ravine Park, Taylor Park. Within 15 minutes drive to Metortown, SFU, Parks.

Walk
1 min Highgate village shopping center, Save-on-Foods, Shoppers, BC Liquor Stores, TD, BMO, RBC, CIBC.
10 min Edmonds station (2 stops to Metrotown)

Drive
8 min Deer Lake Park,
9 min Metortown, Superstore, Walmart
12 min to Central Park
15 min SFU
20 min Downtown Vancouver

Rent includes: Hot water, 1 set of key and fob, natural gas.

Rent not includes: Electricity, internet and cable

*Tenant(s) must purchase tenant's insurance
*Tenant(s) will be required to pay the move in fee if there is one required by the strata.

Please Email or Text to book a viewing. show contact info

When sending an email or a text, please include the following contents:

- Move-in Date, Length of Stay, Availability to view and,
- Full Detail about yourself and how many people would be living in the suite
- Monthly net income",2021-10-10T13:49:26-0700,2021-10-13T21:28:46-0700,,,2021-10-17T17:33:39.363Z
7393855923,https://vancouver.craigslist.org/rch/apa/d/richmond-bachelor-suite-in-central/7393855923.html,$500,,150,49.148209,-123.126904,23,Francis Rd near gilbert road,,"Bachelor suite in central richmond for rent. Very close to bus, skytrain, grocery store, mall etc... One big bedroom with kitchen and full bathroom. The price does not include utilities.",2021-10-13T21:29:07-0700,,,,2021-10-17T17:33:40.828Z
7393854867,https://vancouver.craigslist.org/rds/apa/d/surrey-upper-west-newly-renovated/7393854867.html,"$1,599",2,,49.141000,-122.856900,25,64 ave. near 140,,"Prime location with close access to school and shopping complex. Steps away from the bus stop. Newly renovated, spacious and has big windows.
Utilities included.
NO smoking of any kind, No pets",2021-10-13T21:22:42-0700,,,,2021-10-17T17:33:42.278Z
7391112063,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-location-location/7391112063.html,"$1,790",1,450,49.322200,-123.083400,25,,,"Live in the heart of city while you enjoy the nature and music of the birds and water
Junior one-bedroom (separated with sliding door from living area) condo; private entrance
big patio facing a creek; enjoy the trail at your door step
silent and beautiful; only one professional or student
one block from Capilano mall and Capilano square; Bus top (1 minute walk; routes 240, 255, 236, 239, 249,)
close to highway
secure parking available if you need
gym; garbage collection
No smoking/no pet
can be rented (semi) furnished or unfurnished",2021-10-07T18:24:40-0700,2021-10-16T10:24:13-0700,,,2021-10-17T17:33:43.765Z
7393853757,https://vancouver.craigslist.org/van/apa/d/vancouver-high-rise-bed1-den1-parking/7393853757.html,"$2,100",1,501,49.280228,-123.118896,5,(google map),,"
One bedroom plus one den unit in a high rise building.
1 minutes walking to H-Mart.
5 minutes walking to Skytrain Station and Robson Square.
Many restaurants and shopping stores are nearby.
The public parking is just behind the building, very convenient for your guests.

Address: 807-822 Seymour St., Vancouver

If you are interested, please tell me about
1. what do you do? (Job / occupation)
2. how many people will live with?
3. when do you expect to move in?

No pets, no smoking, no drugs.
One-year lease minimum.
Reference, Employment and Credit Checks Required.(min:700)

",2021-10-13T21:15:59-0700,2021-10-16T09:54:03-0700,,,2021-10-17T17:33:45.231Z
7393854000,https://vancouver.craigslist.org/van/apa/d/vancouver-high-rise-bed1-den-for-rent/7393854000.html,"$2,000",1,501,49.280228,-123.118896,5,(google map),,"
One bedroom plus one den unit in a high rise building.
1 minutes walking to H-Mart.
5 minutes walking to Skytrain Station and Robson Square.
Many restaurants and shopping stores are nearby.
The public parking is just behind the building, very convenient for your guests.

Address: 807-822 Seymour St., Vancouver

If you are interested, please tell me about
1. what do you do? (Job / occupation)
2. how many people will live with?
3. when do you expect to move in?

No pets, no smoking, no drugs.
One-year lease minimum.
Reference, Employment and Credit Checks Required.(min:700)

",2021-10-13T21:17:32-0700,2021-10-16T09:54:07-0700,,,2021-10-17T17:33:46.703Z
7387321066,https://vancouver.craigslist.org/bnc/apa/d/burnaby-contemporary-design-open/7387321066.html,"$2,200",2,827,49.221928,-122.992769,5,5000 Imperial St near Dunblane,,"Top floor, corner unit. 8 ft Ceilings. Professionally Measured 827 sq ft.
Contemporary Design and Open Concept. 2 Bedrooms, 2 Bathrooms.
In suite Laundry. Balcony 11'9 x 5'8. Secured 1 Underground Parking.
Walking distance to Metrotown Community and Shopping. Between Metrotown Skytrain and Royal Oak Skytrain. Bus Transit. Bonsor Rec Centre. Close to Library, Theatres, Lots of Local Restaurants, Crystal Mall and Central Park. School Catchment: K - 7 Maywood Community and Burnaby South Secondary.

Summary:
- Top floor, NE facing corner unit
- Square Footage: 827sf
- Bedrooms: 2
- Bathrooms: 2
- In-suite Laundry: Yes
- Parking: One underground parking stall + Street Parking
- Utilities NOT included

Requirements:
- One-year lease to start
- Tenant insurance
- Credit and reference check
- Income and employment confirmation

Conditions:
- No pets
- No smoking
- No subletting

To expect a guaranteed reply, please write a bit about yourself.",2021-09-29T13:31:10-0700,2021-10-13T21:16:15-0700,,,2021-10-17T17:33:48.194Z
7389642155,https://vancouver.craigslist.org/rds/apa/d/surrey-inner-northwest-bn-bedrooms-king/7389642155.html,"$2,300",2,850,49.189400,-122.845400,25,,,"Brand New - ready to move in

2 bed room 2 bath room, located on 38th floor, spectacular view of the South Surrey.
Just built and have not lived in.

looking for 2300 /Month
Include - one parking install, strata fees.
Not include Internet/Electricity

No Pets/No Smoking

please provide reference upon request.",2021-10-04T15:46:16-0700,2021-10-15T11:50:04-0700,,,2021-10-17T17:33:49.700Z
7393853325,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-apartment-in-trout/7393853325.html,"$2,600",2,780,49.255100,-123.066700,25,,,"Porter Apartment is in much desired area where you’ll find plenty of cafes, bistros, and pubs in the Commercial Drive neighborhood. Our apartment is just a few blocks away from the Trout Lake Community Centre and walking distance to the Skytrain Station for easy transportation. Porter is a well-managed rental building in a family-oriented neighborhood area that just waiting to be explored.
_____________________________________________________________________

Porter: 3615 Victoria Drive

Rent: $2600
Sqft: 780
Bedroom: 2
Bathroom: 2
Available: November 1
Pets: Yes
Extra Storage: $30/month

Suite includes the following:

• Stainless steel appliances by Whirlpool
• In-suite laundry
• Stone quartz countertops in kitchen and bathroom
• Modern flat-panel cabinetry in kitchen and bath
• Flex space complete with built-in shelving
• Electrical baseboard heating

Neighborhood Highlights:


• Walking distance to Broadway-Commercial Skytrain or Nanaimo Skytrain
• Short walk to Trout Lake Community Centre
• Victoria/Commercial bus line in front of the building
• Lord Selkirk Elementary School and Gladstone Secondary School are close by
• Grocery story, banks, and countless of great restaurants blocks away

To schedule a viewing, please contact Clare at show contact info or use the reply button located at the top left of this webpage.

For other rental opportunities, please visit www.aptrentals.net

I look forward to showing you your new home!

*Images above of 1 bedroom showroom",2021-10-13T21:13:22-0700,,,,2021-10-17T17:33:51.180Z
7393853282,https://vancouver.craigslist.org/pml/apa/d/coquitlam-bedroom-bathroom-deluxe-whole/7393853282.html,"$3,000",4,2100,49.279535,-122.820264,10,(google map),,"Location:
- Minutes to Coquitlam Centre Mall including T & T, Walmart and Skytrain, bus / WCE station
- Walking distance to all level schools (Eagleridge elementary, Scott Creek Middle and Gleneagle Secondary)
- Walking distance to daycares, Coquitlam Crunch, restaurants
- Short drive will get you to Poco Costco, SFU & Douglas College, Lougheed Town Centre, scenic parks such as Rocky Point, Belcarra, and Buntzen Lake

Features:
- 2100+ Sq. Ft. of bright, luxury 2-level spacious duplex on a quiet/family-oriented neighbourhood
- New flooring on the 1st floor and newly painted interior and exterior walls
- Downstairs: a large bedroom, a newly renovated full bathroom, living room, laundry room, garage
- Great layout upstairs: 3 bedrooms including a spacious master bedroom with a 4-piece ensuite, a 2nd full bathroom, cozy living room, dining room, kitchen, eating area, newly built sundeck and privately-fenced backyard

This property is offered as furnished or unfurnished
Non smokers, no drug, no sublet please
Minimum 1-year lease & references required
$3000 plus utilities.

Please text show contact info to arrange viewing.

",2021-10-13T21:13:08-0700,2021-10-15T18:24:48-0700,,,2021-10-17T17:33:52.761Z
7393853006,https://vancouver.craigslist.org/bnc/apa/d/burnaby-bedroom-suite-separate-entrance/7393853006.html,"$1,300",1,,49.237546,-123.006041,5,PRICE cr near gilpin cr,,"$1,300 / 1 bedroom Suite- Separate entrance – Metrotown, BCIT, Burnaby Hospital

One bedroom Suite- Separate entrance, located close to Metrotown, BCIT and Burnaby Hospital, the price includes (hydro, radiant floor heating, fast wifi), available on Nov 01, 2021.
Price: $1300 per month
Street location: Price cr and Gilpin Cr, Burnaby
The suite is located in a quite neighbourhood, with lots of natural light.
We are looking for a responsible, clean, and quiet person (ideally a single young professional or student)
No pets, no smoking, no drugs.
Term: prefer one year lease or longer.
Credit Report, Employment and Previous landlord references would be great!
Please contact us by email telling us a little about yourself. We will contact you to set at time for view the suite.

Location/Distances:
• To Metrotown: 2.5 km, 5 min by car, 10 min by bus
• To Nearest supermarket (Save on Foods): 1 km, 10 minutes walking
• To BCIT: 1.5 km, 5 min by car, 9 min by bus, 18 min walking
• To Burnaby Hospital: 2.3 km, 5 min, 20 min by bus, 25 min walking
• To Patterson Skytrain: 1.4 km, 15 min walking
• To Downtown Vancouver: 13 km, 20-45 min by car, 45 min by transit
• To Deer lake park: 1.9 km, 20 min walking
• To Burnaby Central Park: 1.4 km, 15 min walking
Appliances
• Radiant floor heating
• Large Fridge/Freezer
• Electrical Stove/Oven
Furniture
• This unit with some of furniture. If you do not like it, we can also remove them if you are not going to use them.
Other Features
• 1 Bus stop at 230 metres from the suite door (Bus 130)
• Separate entrance
• 8 feet ceilings
• Very quiet neighbourhood (no noise)
• Parking available in the street in front of the house",2021-10-13T21:11:40-0700,2021-10-15T21:40:46-0700,,,2021-10-17T17:33:54.249Z
7393852981,https://vancouver.craigslist.org/van/apa/d/vancouver-modern-bright-bedroom-garden/7393852981.html,,,,,,,,,,,,2021-10-17T17:33:55.766Z,This posting has been deleted by its author.,2021-10-17T17:33:55.766Z
7389787514,https://vancouver.craigslist.org/van/apa/d/surrey-bedrooms-townhouse-for-rent/7389787514.html,"$2,500",3,1300,49.103859,-122.826376,5,16260 near 23A,,"3 beds+2.5 bathroom townhouse.
Available from Nov 01.

2-vehicles parking garage，offstreet parking as well as visit parking permission is avalible.

Super convenient location at 162 St cross 23 Ave in Grandview heights in South Surrey.

Nearby Edgewood Elementary School and
Grandview Heights secondary,

Walking distance to Superstore, Walmart, Home Depot.，Grandview mall.
Also close the bus station on 24Ave.

The community is managed by a professional property management company,so the whole community offer a comfortable atmosphere.

No pets, No smoking, $2,500.00 / month. Utility and internet are exclude.

Credit check,regular employment and other supporting documents required.

Please feel free to contact me with some briefly describe about you to help me know some info about my potencial tenant.
thank you",2021-10-05T04:52:42-0700,2021-10-16T13:48:35-0700,,,2021-10-17T17:33:56.975Z
7393852817,https://vancouver.craigslist.org/van/apa/d/vancouver-one-bedroom-apartment-in/7393852817.html,"$2,000",1,590,49.255100,-123.066700,25,,,"Porter Apartment is in much desired area where you’ll find plenty of cafes, bistros, and pubs in the Commercial Drive neighborhood. Our apartment is just a few blocks away from the Trout Lake Community Centre and walking distance to the Skytrain Station for easy transportation. Porter is a well-managed rental building in a family-oriented neighborhood area that just waiting to be explored.
_____________________________________________________________________

Porter: 1888 Victoria Diversion

Rent: $2000
Sqft: 590
Bedroom: 1
Bathroom: 1
Available: November 1
Pets: No
Extra Storage: $30/month

Suite includes the following:

• Stainless steel appliances by Whirlpool
• In-suite laundry
• Stone quartz countertops in kitchen and bathroom
• Modern flat-panel cabinetry in kitchen and bath
• Flex space complete with built-in shelving
• Electrical baseboard heating

Neighborhood Highlights:


• Walking distance to Broadway-Commercial Skytrain or Nanaimo Skytrain
• Short walk to Trout Lake Community Centre
• Victoria/Commercial bus line in front of the building
• Lord Selkirk Elementary School and Gladstone Secondary School are close by
• Grocery story, banks, and countless of great restaurants blocks away

To schedule a viewing, please contact Clare at show contact info or use the reply button located at the top left of this webpage.

For other rental opportunities, please visit www.aptrentals.net

I look forward to showing you your new home!

*Images above of 1 bedroom showroom",2021-10-13T21:10:35-0700,,,,2021-10-17T17:33:58.610Z
7393852100,https://vancouver.craigslist.org/van/apa/d/vancouver-studio-bath-apartment/7393852100.html,,,,,,,,,,,,2021-10-17T17:34:00.068Z,This posting has been flagged for removal. [?],2021-10-17T17:34:00.068Z
7393851945,https://vancouver.craigslist.org/rds/apa/d/white-rock-an-executive-high-quality/7393851945.html,,,,,,,,,,,,2021-10-17T17:34:01.283Z,This posting has been deleted by its author.,2021-10-17T17:34:01.283Z
7393847295,https://vancouver.craigslist.org/rds/apa/d/surrey-inner-northwest-bed-den-bath/7393847295.html,"$1,700",2,,49.189400,-122.845400,25,,,"Nice Apartment with good pleasant view on Surrey Central.

- 2 Bedrooms
- 1 Den
- 1 Bathroom
- Big Balcony as well!!

Included amenities

- Washer & Dryer
- Parking Spot
- Storage Locker
- Gym
- Common Area

Location :
The Waves building is built in the heart of surrey central, with almost all amenities available at a walking distance.

- Surrey Central Skytrain
- CentralCity Mall.
- Surrey City Hall & Library
- All big banks ( CIBC + RBC + scotia + BOM )
- Groceries ( Wallmart + mall + save on foods )
- Home ( Home Depot )

",2021-10-13T20:41:56-0700,,,,2021-10-17T17:34:02.505Z
7393849264,https://vancouver.craigslist.org/rds/apa/d/surrey-inner-northwest-fully-furnished/7393849264.html,"$2,000",1,442,49.189400,-122.845400,25,,,"13438 CENTRAL AVENUE

PRIME on the Plaza. Centrally located in Surrey, downtown near the future innovation corridor. Spectacular mountain and city views available from your balcony. Conveniently located within walking distance from the Skytrain, buses, Surrey Central Mall, SFU, KPU, City Hall and more. The home is fully furnished with 2 murphy beds, sofa, an office desk, and state of the art appliances like a dishwasher, electric strove and fridge/freezer. The apartment offers an open-concept living with sliding glass doors so it can be converted into a 2 bedroom (perfect for students). You will have access to 16,000 SQ.FT of amenities including gym, wellness area, yoga studio, sauna/steam room, private study rooms and rooftop garden. It also comes with 1 locker.

Parking not included. If interested, it can be included for an additional rate.

Suite includes:
-Laundry (Washer + Dryer)
-Dishwasher
-Electric stove
-Fridge/Freezer
-2 Morphy beds
- Office Table
- Sofa
-Balcony

-1 minute walk to Surrey Central Sky Train (36 min skytrain ride to Downtown, Vancouver)
- 1 minute walk to Surrey Library/City Center
- Minutes walk to coffee shops (Prado Cafe, Blenz)
- 14 mins bus ride to Surrey Memorial Hospital
- 10 min walk to Holland Park
- 10 minute drive to HWY 1
- Grocery stores: Walmart, Safeway, Save on Foods, T&T, Lucky
-Gym: Club 16, Planet Fitness


NEARBY SCHOOLS:
- Simon Fraser University (SFU) (1 minute walk)
-Kwantlen Polytechnic University (KPU) (5 minute walk)
- Canadian Tourism College
- MTI Community College
- Stenberg College

Amenities Include:
- Concierge
- Elevator
- Fully equipped gym
- Wellness yoga studio, massage room, sauna and steam room
- Study and music rooms
- Entertainment rooms with kitchens
- Spectacular podium rooftop garden
- Fully equipped business centre
- Meeting/Group study room

*In-person showing upon request
*Credit Check required





",2021-10-13T20:53:00-0700,,,,2021-10-17T17:34:03.963Z
7393850501,https://vancouver.craigslist.org/van/apa/d/vancouver-yaletown-water-view-one/7393850501.html,"$1,950",1,,49.278800,-123.113900,25,1325 near rolston,,"Yaletown water view one bedroom one den for rent, available now. furniture not include !10 minutes walk to sky train station.
",2021-10-13T20:59:25-0700,2021-10-13T21:00:56-0700,,,2021-10-17T17:34:05.425Z
7392834289,https://vancouver.craigslist.org/rds/apa/d/surrey-br-upper-level-house/7392834289.html,"$1,950",3,1350,49.197971,-122.814531,5,(google map),,"Upper Level of Home for Rent.
2 bedrooms up and 1 bedroom down.
No Pets or Smoking
Large Driveway and Backyard.
Close to Transit/BUS and easy access to Highway
Close to Guildford Mall
Close to High School
Very Close to Parks
1350 sf
",2021-10-11T15:49:52-0700,2021-10-13T20:59:26-0700,,,2021-10-17T17:34:06.912Z
7393850175,https://vancouver.craigslist.org/van/apa/d/vancouver-fremlin-and-70th-avenue/7393850175.html,"$1,850",2,900,49.215100,-123.139600,25,8600 Fremlin near 70th Avenue,,"Centrally located 2 bedroom
close to transit, shops, schools, parks, community centre.
Hardwood floors

no smoking, nos pets, lease and references required

To view please leave contact names and nos.
",2021-10-13T20:57:52-0700,2021-10-13T20:59:13-0700,,,2021-10-17T17:34:08.422Z
7384695243,https://vancouver.craigslist.org/rds/apa/d/surrey-bed-room-apartment/7384695243.html,"$1,450",1,710,49.184374,-122.839733,5,100 Ave near 13819,,"This large one-bedroom apartment is nestled in a quiet part of this gated complex, away from the hustle and bustle of busy Surrey. The unit features a in-suite storage and locker on the 80sf balcony, sunken living room, and spacious bedroom. Shared(Coin) laundry room is on the same floor. Comes with a conveniently located underground parking stall. Plenty of visitor parking in the complex. Close to Sky Train, Buses, SFU, KPU, Central City mall, library, Surrey Central shopping, T&T, parks and etc.

Suite features:
- Private balcony
- wood laminate flooring
- Secure underground parking
- Heat and Hot water included

Building features:
- secure key fob entry
- outdoor garden
- elevator

Rental terms:
- 1 year required
- No smoking, drugs, parties or pets
- Landlord, Employment References and Credit check will be required",2021-09-23T19:31:05-0700,2021-10-16T09:39:43-0700,,,2021-10-17T17:34:09.911Z
7393850310,https://vancouver.craigslist.org/rds/apa/d/surrey-outer-northwest-2bd-ground-level/7393850310.html,"$1,700",2,1400,49.188900,-122.873000,25,,,"Large 2 bd ground level suite
Brand New bathroom, paint and will replace the blinds in the rooms
Over 1400 sf
Fully gated yard
Lots of street parking
Close to all amenities including both bridges Alex Fraser & Pattulo & 17 hwy etc
Close to bus & sky train
No laundry
Tenants must have own cable & internet
Available now or Nov 01 2021
Legal Suite
Small dog accepted with deposit
(We do have a large dog)
Looking for long term tenants
Very quiet neighborhood end of could- de-sac

Please reply with phone number
If as is up it’s available",2021-10-13T20:58:18-0700,,,,2021-10-17T17:34:11.412Z
7393849489,https://vancouver.craigslist.org/van/apa/d/vancouver-735/7393849489.html,,,,,,,,,,,,2021-10-17T17:34:12.873Z,This posting has been deleted by its author.,2021-10-17T17:34:12.873Z
7393849937,https://vancouver.craigslist.org/van/apa/d/vancouver-fremlin-and-70th-avenue/7393849937.html,"$1,350",1,650,49.215100,-123.139600,25,8600 Fremlin near 70th,,"Newly painted one bedroom, hardwood floor
centrally located close to transportation, shops, schools, community centres
No pets, no smoking, lease and references required.

To view please leave name and phone no.

*2 bedroom also available for $1850

",2021-10-13T20:56:40-0700,,,,2021-10-17T17:34:14.090Z
7393849484,https://vancouver.craigslist.org/bnc/apa/d/burnaby-beds-15-bath-near-lougheed/7393849484.html,,,,,,,,,,,,2021-10-17T17:34:15.576Z,This posting has been deleted by its author.,2021-10-17T17:34:15.576Z
7393846495,https://vancouver.craigslist.org/rds/apa/d/surrey-spacious-bedroom-suite-for-rent/7393846495.html,"$1,600",2,900,49.115849,-122.809811,5,62 ave near 148b st,,"Like new, beautiful 2 bedroom basement suite available for Rent November 1st. Very bright with lots of natural light. Spacious bathroom, kitchen and bedrooms with walk-in closet. Located at 148 B St. and 62 Ave. in the Sullivan Heights neighbourhood of Surrey B.C. Very Clean, Safe, relaxing and quiet neighborhood. Less than 1 min drive to HWY 10 for access to Burnaby, Vancouver, Langley and US border. 1 block to Bus stop and less than 10 min walk to Panorama Village (YMCA, Fresh st Market, McDonalds, Starbucks, Shoppers Drug Mart, Medical Clinic, Vet, Banks, restaurants, grocery stores etc) Walking distance to 2 elementary schools and a high school. Private entrance with large covered storage area. Same high quality lighting fixtures, plumbing fixtures, wood floors, carpets, tiles, custom cabinets, and counter tops as upstairs. Private fenced back yard. No smoking inside.

LAUNDRY, CABLE, WI-FI available.

No email inquiries.

Please call or text: show contact info",2021-10-13T20:37:34-0700,,,,2021-10-17T17:34:16.825Z
7384951756,https://vancouver.craigslist.org/van/apa/d/vancouver-fully-furnished-bedroom/7384951756.html,"$2,100",1,600,49.248000,-123.091300,25,,,"A fully furnished garden suite in the heart of Vancouver (30 night min.)

Available - Jan 1, 2022

This cute, clean, quiet, comfortable and convenient fully furnished 1-bedroom suite is located in Vancouver's popular Main St. area. Close to hospital (20 min walk), transit (1/2 block), shopping (1 block) on a beautiful tree lined cycle route (Hillcrest). Garden access, full kitchen and bathroom, wireless internet and HDTV.

This fully furnished 1 bedroom suite has everything you need for your stay in Vancouver.
Dishwasher, refrigerator, stove/oven, microwave
Laundry access (shared)
Radiant floor heating
Garden suite - private entrance
Private garden
Linens and towels included
Includes cable, internet
Quiet house
NO smokers / smoking or pets

Main Street is one of Vancouver's best areas to explore with plenty of restaurants, bars, boutiques and shopping of every variety. Queen Elizabeth Park provides awesome views of the city with a great restaurant (Seasons) and recreation (tennis / golf). Nat Bailey Stadium (home Vancouver Canadians) and Hillcrest Recreation Centre, (home of the Olympic Curling venue - now a Vancouver Parks pool, gym, ice rink and curling facility) and great outdoor green space and cycle routes for safe travel throughout the city - all at your doorstep.

Great neighborhood, beautiful tree-lined street on bike route.
Close to Queen Elizabeth Park and Main and Fraser St shops and restaurants.
Central location on bus routes to downtown, skytrain and UBC.
Bus routes near house are #33 UBC, #25 UBC, #3 Downtown, #8 Downtown.
Walk to Canada Line in 15-20 minutes.
Walk to Fraser St in 1 minute or Main St in 5 minutes.
Shopping - 2 blocks away with Starbucks, Shoppers Drug Mart and No-Frills Grocery.

When: Jan. 1, 2022
Where: 31st Ave and St. George
Rent: $2100 per month / $600 per week (all included)",2021-09-24T10:58:12-0700,2021-10-16T15:55:59-0700,,,2021-10-17T17:34:18.298Z
